t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,label
-2.338932529296399,-2.3664857116677447,-2.3613610279369506,-2.511306070972644,-2.533726562294866,-2.7894042402106614,-3.1963001247765184,-1.917939760811694,-1.311757737664596,-1.1560414199430136,-1.2649769821548624,-1.274587765979683,-1.3393069163767772,-1.274587765979683,-0.9388168864744124,-1.0669760181654846,-1.1727046493864226,-0.8324496716167075,-0.9734225144643464,-1.0464692759239802,-1.015072580754539,-0.8689730523465244,-0.6801684934584226,-0.3899012021893518,-0.4014617680273729,-0.2190850839281689,-0.599258545399352,-0.6898012974086489,0.0853131223626489,0.5329182133149986,0.4250316098042967,0.2439320929786264,0.5130100181186144,0.69410553128512,0.7287832251400183,0.5836485785906917,-0.0777979538361023,0.042930386445319,0.1411861878353769,0.4661311729593459,0.6228223816875287,0.8186873935125484,1.5096829324042826,1.1391402730537434,0.8642850677391184,0.5759395328690955,0.9708864966579572,0.6697012268467972,0.2574224225340245,0.6408048168257006,0.7230059449653813,0.6716289887345919,1.0241892129469592,0.8604335476226938,0.870704935209687,1.07107005993581,0.810984353279699,0.4648419947083181,0.5059475633521143,0.8096991786878359,1.1603316410124085,1.3260150682244685,1.3574838292588736,2.241129441666387,1.9579246051638168,1.4306927389146773,1.2316167924395822,1.3176654370365228,1.6946319675167951,0.8463066362601113,0.3935628487698915,0.8848338484018519,0.7275000523777375,0.7544687005110394,0.1867798584027823,0.1328385584770137,0.2047582898817895,0.3543910475026369,0.0936627535505945,-0.1516494507878375,-0.106700369345946,-0.2299990588110936,-0.0354152179187724,-0.1754151715893934,-0.2256090465370192,-0.4521340802451782,-0.4778776086740873,-0.1303619950092202,-0.0930418861056313,0.1991311469258281,-0.2532823386833053,-0.0595712954888848,-0.0132369479760131,0.2898680764046122,0.3143244284120758,0.2480398472815908,0.3059607844170539,0.6206544002498531,0.5775369928758038,0.386404306183439,0.6669887477627248,0.903170607376098,0.5060997024003722,0.7821840310785547,0.952075304072696,0.4063565416306347,0.331698307357216,0.3053141934619577,-0.2017952818254871,-0.2815942144663583,-0.4437724380797386,-0.4096612619966428,-0.7571748738319276,-0.7153446428793239,-0.6606426477122656,-0.5248565453124729,-0.135510700695002,-0.6767333538951249,-0.3182777415627625,-0.2925382167930181,0
2.336005050607433,2.4509500059289877,2.725864962026805,2.2014603338296097,2.1384267856775483,1.7448584836076315,0.9296505594759582,0.606532586859192,0.6203053102887578,0.3935933707098882,0.321024393880579,0.4004797324246712,0.423257464945179,0.7733889493502387,1.1372931571848643,1.1542438516786688,1.2363467417006937,0.4979450891506473,1.1680150596237024,1.115574748352436,1.1727827739623262,1.1669557359356229,0.9036948558912118,1.1764911646128706,1.3830744386336975,0.967789243215885,0.6123596248858953,0.1843625452111289,0.201311724220401,-0.4078418299922194,-0.3903622313966414,-0.6711042255211629,-0.7129497844271018,-0.1064437816924139,-0.6599805690540619,-1.81578606439808,-1.454000503939613,-1.6293314559352958,-1.456119151315772,-1.5440490793645003,-1.618207799468195,-1.618207799468195,-0.960849713252094,-1.3157489119957777,-1.178027739638248,-1.1144637718998809,-0.9793901510202836,-1.3136302646196183,-0.8331928736735857,-1.1091656379749508,-0.9529040278492314,-0.8861620890466256,-0.8469640816186194,-1.3771942323579858,-1.3078032265929151,-1.4306938673173315,-1.501144196770482,-1.5805980198300418,-1.0742049252992625,-1.1812057107024865,-0.9751513407834334,-0.245224277738023,0.3967713417741267,0.2908313955435146,0.2304453988693858,0.5249601164234731,0.2823568060388786,-0.1292199987283894,-0.2415174025720109,-0.0995574199776309,-0.4417432189798282,-0.8607368050481852,-1.160017721456364,-0.9629683606282528,-1.175378672675783,-0.6891127282185144,-0.8628554524243442,-1.0021663680562591,-0.8983450692018061,0.1520508994979055,0.0079722695273665,0.0667685229271099,0.2336248854181567,0.141986566718884,0.3453918696754723,0.721477542180746,0.5842852739249901,0.8729729534523738,0.9545454238880928,1.0196991349008453,0.6542066992763667,0.2172030950261259,0.4931773748120233,0.8470172498676275,0.6504983086258223,1.100213797133017,0.8321852027499821,0.540851487229198,-0.0216903092233919,0.0228043166450119,0.6070630064454978,-0.9698547223430358,-1.2246394973982786,-0.9433685991719836,-0.5233172049000795,-0.5948268580413092,0.0281009350854094,0.1033174633926513,0.0651802951372568,-0.0126868156169822,0.6690372309094798,0.980501127472839,1.2649499967633726,0.9243524255510284,0.5043010312791243,-0.1382250078193314,0.0837192174209143,-0.0100377486545173,-0.2828340573761762,-0.0656560309900221,0
-2.625598953131231,-2.581178995828747,-2.594332687427531,-2.4413261254101566,-2.554852767800808,-2.390318553833783,-1.4623721851917717,-0.8585622831639221,-0.4768494755298679,-0.8305992470123524,-0.6298641139031154,0.0924178524283954,0.3803399393072232,0.47248846770157,0.7077527142872713,0.6485207203133773,0.5527486002505976,0.4371651792309099,0.0028941396928317,-0.3702684991901504,-0.0367311543396082,-0.1935955223457376,-0.2216608590050343,0.3001148043003128,0.6006360063412997,0.6022943514139256,0.4569818644250665,0.2885629232830426,-0.3042227529779178,0.0871170708569657,-0.0449878821606215,-0.2513818486183327,-0.2778103771539984,-0.381823072326045,-0.3306351288018371,-0.3223810930994483,0.2225117928335611,0.0623441952753016,0.1564687387399529,0.1482093188003153,0.4371651792309099,0.8417152291556896,0.5312789542210636,0.4999157722468855,0.608887349925064,0.608887349925064,-0.124241162344126,-0.1192795877193697,-0.0400263075358652,-0.3454983157271107,0.1548130857859512,0.1498622796356926,0.2819591562974066,0.6072424654455599,0.4999157722468855,0.496609850576131,0.4900033914718706,0.6534742185822603,0.9523397676692454,0.8037375117213781,1.2842322280402836,1.3106472959828277,1.1785584956769866,0.9374846570998452,0.9440857319668566,0.4784568946918492,-0.035078193504231,0.0309729369452504,-0.5552062802114496,-0.7186744152032148,-0.6427162882159674,-0.584927269824748,-1.7869905410396998,-2.449125193065023,-1.3692410334995213,-1.94551594623708,-2.670398499159754,-2.3570412755176617,-1.31254770738843,-1.0423020713973663,-0.5399473518483903,0.3918110567657616,0.2989733460035702,0.2028054845030046,0.0734922584989129,0.3105763772747039,0.8079533694871774,1.38325642740133,1.2870858737821402,1.2423267095329826,0.7250495764489961,0.9256689484573845,1.0267930003454575,1.0019312848491884,0.7300273037854987,1.046690449098346,1.5506981294826994,1.8391801770354008,1.549045168647322,1.2953829833825192,1.3301920771959204,1.2257486430439708,0.7747864680346561,0.7648417818361486,0.1066483914769367,-0.2945688155908446,-0.9428282882260464,0.3553328494052369,-0.3791282615830276,-0.6875131421258663,-0.4719713565824678,-0.6543489327919694,-0.3708419204571461,0.1630078948786034,0.3603078846231151,-0.3724975734111478,-0.09561855712958,0.4349064917050442,0.3006263068389475,0.5824668977452715,0
1.4564919169753232,1.6438696407660962,1.923586970755574,1.9614228325077996,1.692967341614122,1.011919252699284,1.41144842665429,0.9389486179629754,0.9776852722003782,0.572750054646919,-0.5771946730185245,-1.3996774916053143,-1.2019400098913078,-1.0744682080832988,-0.5713388775211773,-0.4677400096014511,-0.7429520884776528,-0.5461153992488235,-0.9159171325055888,-0.5253945947149666,-0.6596229845054999,-0.4497228712105157,-0.5181882548335482,0.117817632447646,-0.0137083798873554,0.1777235544304101,-0.2452288015139844,-0.2177526976849926,-0.7402497110221209,-0.9159171325055888,-0.6312460881913309,0.3236635352156378,0.7659848626224286,0.6876094729750563,1.1402905583050806,1.0641677942143464,0.6979692308982899,0.809225479285718,1.0763291371079349,1.01011637904154,1.0362419384864603,0.5412197402909347,0.3403288405351126,-0.0920824808473383,0.0651167616589109,0.5795066426294435,0.5867142711982513,0.3669041518789271,0.2592523621195977,0.335824878109226,0.5979748216066623,0.7204916204025013,0.6979692308982899,0.436270327987137,0.2083530763012172,0.4822146107933477,0.1574550791702261,1.071375422783154,1.0290343099176529,1.185783800525008,1.6997239295966466,1.7974670020190255,2.031240049202293,1.585314263167403,1.5317138885808803,1.197044350933419,0.5038349191249925,0.2290725921476846,0.2407841831423789,0.0480004157531527,-0.0137083798873554,0.0538562112504999,0.073225182712896,0.3709583624059197,0.6804031330936378,0.694817101543864,0.7646330295509679,0.1367355633237587,0.706527403851169,0.661934954116419,0.7105816143781616,0.7056266113659917,0.4817635702070643,0.7137350324199768,0.8894024539034449,0.5362660259661541,0.2340275951598545,-0.1299183425995639,-0.115505662836727,-0.6334974250605794,-0.6186337047114592,-0.857361754906896,-0.8929449911024836,-0.3772045657478798,-0.8479027894688397,-1.8307382686036944,-1.5230950828863308,-1.6721871930259842,-1.524896667856685,-1.599667598875959,-1.6627282275879278,-1.6627282275879278,-1.1037458968826452,-1.4055332871026616,-1.2884225319052758,-1.2343711167324694,-1.1195116984043323,-1.403731702132307,-0.9951933146381386,-1.2298658656191936,-1.0969893089001208,-1.040235516271783,-1.0069036169454435,-1.4577831173051137,-1.3987766991201371,-1.503276359525041,-1.5631835701951942,-1.6307468726456602,-1.2001371362335638,-1.2911249093608077,1
-2.116467500751881,-2.5453510216609065,-2.3599502986940872,-1.741965940731643,-1.5820725905512172,-1.284849737005156,-0.7335661872607097,-0.7884944844093786,-0.8453930962912042,-0.9219024721137116,-0.7816294427764726,-0.4873517080190987,-0.1469682899424447,-0.2038684946413544,-0.2303506714832791,-0.5364025101270663,-0.417704188195329,-0.3578732000614895,-0.3725828658340851,-0.5334573913383788,-0.3461006889921605,-0.0478998457563996,0.1227832473524032,-0.048877835446099,-0.1989594323878472,-0.1783643074891292,-0.2401592390877883,-0.5069752144964542,-0.5128590808054925,-0.9022853369046928,-1.139669238231494,-1.523217999289993,-0.7551488587516323,-1.189699622846245,-1.3721584126585455,-1.2446311056290824,-1.3525364989982742,-1.1847969318610747,-0.8689397112469465,-0.7522053327800289,-1.1857765143678582,-1.0219584628919614,-0.7080683713768212,-0.7875164947196793,-0.6207628813576,-0.5628799085177383,-0.4559604689236669,-0.2185765675968658,-0.2578124308319873,-0.7522053327800289,-1.4467006593820646,-1.493790703659381,-1.7194020939168528,-1.6497593525443357,-1.5938466944376306,-1.7802190358258123,-1.4918299458287296,-1.1151446335860522,-0.3823930262556786,-0.3510033799773309,0.3297618633588928,0.4602279179087065,0.5475286294766751,0.6760323333787533,0.9389204218577796,0.8680193549887437,0.8246915446643102,0.656305293790925,0.8276462203555028,0.7104674459220932,0.643503822885202,0.7734888466755871,0.7272095462941291,0.8453758673197433,0.8246915446643102,0.8670365868477917,0.8000777422621532,0.7606905614040327,0.6986503359744065,1.030499440113912,1.1870701738566949,1.3328049729756586,1.3987858278715977,1.3475751657974535,1.174268702950972,1.1279862169353456,1.231379159504996,1.0757927867202497,1.0856427675689482,0.892636343025069,0.8827879549934547,0.5824527368648648,0.6622162379903945,0.5598092491958644,0.5066362364739848,0.2358334399035641,0.4583834357252018,0.4317929473215515,0.5637435073938406,0.5253390946766721,0.7291750825760331,0.4081635058774308,0.5538967121793105,0.8069666761513222,1.0639788624067312,1.0413305962864785,0.7981010562606599,1.1082878480550329,1.1378314193327914,1.0964739237415144,1.1496517149146466,1.0462539938937434,1.1919935714639598,1.1486689467736946,1.1654046758773935,1.3022738551056952,1.4814992262370676,1.421429315540598,1.1033612648135993,0.998005971596213,0
0.7707466500580402,0.8824313099992036,0.8974050401596388,0.6107001609261112,0.5565840250490919,0.759234120192978,0.5508248227471445,0.656752238632638,0.7350527160360257,0.7016626587594179,0.4402916116171151,0.0511117046852185,0.1938884198964153,0.1109850846179078,0.2030990312623484,0.24915502546143,0.310180833328392,0.24915502546143,0.1017744732519747,0.4034452496608279,0.3435708906049999,0.3654513553859616,0.1835234223499321,0.3735085596944832,0.279090736304636,0.358541683396019,0.5934313661285178,0.5922769799479677,0.7926241774695858,1.2048301232547458,0.7672952409940546,0.6832384986581356,1.2267066715431527,1.37178432613034,1.2531929315686503,1.446631436223465,1.6066749879859774,1.5410463222438957,1.4762890760952745,1.4924769189477216,1.4358199585257254,0.9964061389618316,0.9200883859143504,0.8749889950217977,0.4841435996309394,0.6969129324134903,0.6402540137452166,1.0565370282800042,1.228830389631035,1.2889602998260687,1.1097288719140723,1.2403987295150043,1.1421055367421058,1.1166659593518993,1.1733258571433114,1.062314833921587,0.9397452620472804,0.814859084826764,1.257739979424863,1.171015126535934,1.1652343835249346,0.8634245716303832,0.927022535982761,0.5812794688538717,0.5003353589759416,0.2702218389141159,0.3685091569481821,0.095611872216875,-0.245512671066675,-0.0951859373328131,-0.1067474233548114,0.0528222328085612,-0.0142408483317443,-0.1541614613472968,0.0678596059730132,-0.0963393443902246,-0.3345502128092594,-0.3241460503372275,-0.629416083404013,-0.8618413131963552,-1.3532876945980736,-1.294315107953006,-1.112770012064216,-0.9474127590278728,-1.2445952349688365,-0.998291913808286,-1.2746572526969373,-1.3290044616346943,-1.3139710049627973,-1.3706328610004872,-0.77858451446477,-1.0075407109766297,-0.943940788377974,-1.703663972419383,-1.6261830210831032,-1.2503759779798358,-1.3555964669591738,-1.5810895049293827,-1.364855055358904,-1.27532795204696,-1.575286242086193,-1.460188358883454,-1.462511818091635,-1.5462229299595862,-1.6124919422343904,-1.5787758369525888,-1.2706800545074592,-1.0986138497246114,-1.3148610278958932,-1.3404386616486592,-1.2427770033002348,-1.4973891634159575,-1.3334633884084226,-1.2567295080269858,-1.2392883875569776,-1.2648670004328824,-0.8184230767329835,-0.7928434847339401,-0.7056466944921481,-0.5300918739660431,0
-0.1013610971723979,-0.757032993733579,-0.5489613929649512,-0.9947113268119604,-1.1472692456711189,-0.6470343408029815,0.0172719507167041,-0.1097912558429152,0.4926295580545173,0.5043482033159453,0.0797757842892228,0.3435662444363583,0.2041669778460959,0.7173544163330405,1.9579703358624556,1.3393066193932033,1.475417399392555,1.4945384336172092,0.977444152589088,1.0670869417566011,1.5837699266655958,1.0814794823828768,1.2811209244809876,1.4620526284735704,0.774101045418839,0.5615061285208702,0.2037556817269694,0.8707349274304519,0.3661828250830625,0.1338504003722749,0.0791593107010584,-0.072988253220024,0.1085608655417739,-0.7823225285640801,-1.025757124948131,-1.5872619750314074,-1.9614614430472164,-1.5903462253343308,-1.8557809287769216,-1.834398236487597,-2.1306735605973204,-1.6512048744303436,-1.7725118176842931,-1.246987377985655,-1.282967788370293,-0.9860759906724051,-0.7451072886410118,-0.8608631460583297,-0.8880030428343748,-1.2741272747617,-1.9378170926932208,-1.3989288232566488,-1.2739211561116115,-1.3055843690169973,-1.404479909093281,-1.1713248921442403,-1.1760543269236696,-1.0156827229821583,-1.3925551451817642,-1.2792670644792052,-1.038093184978774,-0.9001329842149293,-0.951123349995058,-0.8919089441945005,-0.2162934211704122,0.2617361991701473,0.0982803449257127,0.444723442577312,0.2810624108638395,0.2592684224553883,0.2226705973015351,0.2428203424145309,-0.1544070023671085,-0.4613741432120198,-0.2936010914883329,-0.20848067726911,0.3826309051239198,0.0298141293974357,-0.2818815050458543,-0.3390394302507792,-0.4702146568206129,-0.4290944567184695,-0.1354911456114921,-0.2426116668892548,-0.3665906231459507,-0.4874853290997232,-0.1947055514120495,-0.4587011890282229,-0.4134680277348145,0.2109519520401071,0.4134715257910527,0.8754643622098813,0.8769034280362987,0.9011642519784584,0.977444152589088,0.6581409517135338,0.9595560655407628,0.882043217753804,0.8374274712296107,1.1341140914584609,1.0296674655455458,0.3922940109707659,-0.0283715655147801,0.4502745284139438,0.131177446188478,0.2707818902477784,0.8061755544433513,0.8512025970866711,0.9069214564651786,0.7004950401730566,0.9217252932105806,1.312167663798209,1.4110632038744924,1.3775496290235625,1.3425969883462152,1.3668578122883748,1.7647016306581789,1.7842339610019595,1.8045888835839932,1.4223714941978445,1
1.357492150820768,1.3340281831397671,1.3068833364330688,1.00877285625738,1.155069982132567,1.5566973679464076,1.5589937361730282,1.472963550963558,1.907254920545545,1.7627975070241744,1.2539796081368149,1.5442731287063685,1.0957221704847253,1.0451162647331584,0.8661566094078916,1.2056758878841338,1.4775635590071308,1.546115749696317,1.903117385647042,1.847910017533836,1.880114436793045,1.7591166279984762,1.6211047521467592,1.5488745910680075,1.2848009709150128,0.7037558195850342,0.5887439839511818,0.5961042876845116,0.6066859059346021,0.6393498897027486,0.7907080424485118,0.1710158428258027,0.4194468178581305,0.072101853867356,0.1033885984267565,0.0238024965688737,-0.2324498010237875,-0.2168100645392529,-0.5793293832333597,-0.2011645107824533,-0.05716666177002,0.3301938638138333,0.4553321161430376,0.3531997213039628,0.5694233684409491,0.0076959239850704,0.223464369567318,-0.0061026458275819,0.159976114384841,0.4659122800750619,0.0596863405357146,-0.2779961342228441,-0.27983584657666,-0.0281850113456378,-0.0443235789268988,-0.4486196383923223,-0.5777034556352836,-0.5873863053204269,-0.9308322425755646,-0.2706721884411707,-0.14528379340457,-0.0770530070080268,-0.2540769649871048,-0.0125118255455793,-0.2093625017219476,-0.4887297306597078,-0.993526440093865,-1.1345938382027894,-0.5514224738599419,-0.6855789525180098,-0.9400511647975718,-1.107392273091507,-0.6136614698235036,-0.2798925649812441,-0.2416323652941382,-0.001445919379425,-0.0599953104088911,0.1658966432325758,-0.0447831434358362,0.1677436271767231,0.1483764734883702,0.4720029641365489,0.6891384687010786,0.6176805505155099,0.3618238274368706,0.4129940085981454,0.6688536403129172,0.4803042116587475,-0.0443235789268988,0.0418840330866549,-0.160954070568496,-0.7007896651729985,-0.8483127811780403,-0.5919921306362649,-0.951117070963726,-0.9193067719004728,-0.69894704418305,-0.6500834114748598,-0.9059372259173664,-1.2184934474451925,-0.910083486724267,-1.3941401662155242,-0.7948345972456146,-0.4993331636807922,-1.0576080570473754,-0.7372086981882221,-0.8612183996980105,-0.4831960504175975,-1.0654424684703052,-1.1862279468272003,-1.6541446044191304,-1.4273335217597884,-1.839929374429344,-2.0796533471989878,-1.8136534827672344,-1.796135494500128,-1.5508822044425732,-2.110918276987394,-2.154355121831344,-2.1811545679973063,1
-1.1565735375582034,-1.0909279115794523,-1.1868131253383494,-1.1346204693564543,-1.3106787948165088,-1.013552845450221,-1.0528339284187038,-1.2286753639557275,-1.2804392070363628,-1.4433674139117068,-1.7455513687349382,-1.6216856992567787,-1.3899917972427458,-1.4191543858249402,-1.6141541552883216,-1.4821104111932808,-1.4060250950643634,-1.338873656986401,-1.3167061823340225,-1.053371186281479,-1.045192283840464,-0.9397291448545884,-1.0300174396454995,-1.0314172902555965,-1.0645625407450503,-0.8877517231474569,-0.8718227311666862,-0.8159719203379444,-0.5503786200486513,-0.8551429026966443,-0.8547132619712509,-0.8751605180737888,-0.730417951767698,-0.5435979125694655,-0.5239048042527338,-0.5285306855118829,-0.3570998969592447,-0.3349324223068658,-0.4502963379318648,-0.4618113716317151,-0.4728926254855034,-0.3333198208944065,-0.0708449341167838,-0.2182804123298202,-0.2962978699868073,-0.4117694027491881,-0.4302778947305866,-0.4999061826165972,-0.3710901248188759,-0.291883911705887,-0.3012482583063691,-0.3877691254647841,-0.5516683700489652,-0.4883911489167469,-0.2279626433976455,-0.1416553548657266,-0.0078905643967109,0.0308499494124618,0.0297754336869115,0.0444113643708333,0.0900393749724399,0.0726087100131267,0.2214365884190565,0.1589143428967781,0.1268427803087408,0.1755933435426863,0.119417197829398,0.1130710980204079,0.0463468171954379,0.2404864773838987,0.1562222588139662,-0.004446816000494,-0.0078905643967109,0.3073134084014483,0.2302611936843623,0.6207955070014991,0.5917421912049537,0.6986026973285249,0.8573363193183805,0.9560162673526692,1.0751484384342975,0.9735595163941664,1.0662162160316102,1.1841645986020393,1.500118580065336,1.5295013698670965,1.5469320348264095,1.555758295739983,1.3564563242537315,0.9858295257039564,1.187820269976485,1.2545428951531876,1.2281783521429193,0.9971309807773108,1.5332663140271912,1.1330448026974271,1.1399306438415937,1.461916151943072,1.495709588729218,1.8137116070993036,1.828776350684485,1.921004237420669,1.8646128574326173,1.922077097497952,1.9297212255485927,1.9881573311468987,1.90335337124179,1.5425197321937567,0.8580879836317856,0.4971483830946379,0.5418078394598086,-0.2709018812129751,-0.0093955486717884,0.4971483830946379,-0.025859315042933,0.4463530942504385,-0.2729482624714963,-0.4776310908268364,-1.3380135477114805,-0.6989937476522187,0
1.8463717517439115,1.8983309982241356,2.2888651394507984,2.1505852814407165,2.3990691894887437,1.3921452442358675,1.6930079953647523,1.6192584979898896,1.581964752125539,1.7391000825206828,1.4189634612535325,1.3887932668205172,1.3334820429249428,1.625963651668021,1.5367106593234467,1.6217724810514025,1.1813746786528252,1.2295623511170646,1.009992245395012,0.5478053909492258,0.0244395538598563,0.289683948408351,0.1731949407166235,-0.0229101242505454,0.3998879984462962,0.8578860799703244,0.8708755918785228,0.5239207535937078,0.4308961872331491,0.311054602702356,0.2079741040957457,-0.3162297273474612,-0.0941450391401803,-0.1092301363566879,-0.2609179040281716,-0.9858351699609392,-1.2234239525616468,-1.2351570723628038,-1.7526557501278794,-1.6370041373662745,-1.840651750941697,-1.92152420032418,-1.8729169312593064,-1.9416372636637131,-2.069859990580313,-2.3292384246519444,-1.716200598041082,-1.590911450786629,-1.1987019202760063,-1.2594607068952406,-0.9083152974175224,-0.7314859008597643,-1.060003065089006,-0.8651555910763086,-0.8228338790889325,-0.3991971626145381,-0.4113486801688988,-0.3405333618798979,-0.6258914191916412,-0.5320288584772448,-0.4574419661722593,-0.6200242598673474,-0.6405569198075148,-0.4909641380206251,-0.4649845147805131,-0.309525173093045,-0.4193102259540714,0.0143830221900896,-0.0610418644687333,-0.1766934772303383,-0.1884265970314954,0.1828324752094714,0.169423366700639,0.440953318326631,0.7937741170883094,0.7468428367311112,0.8507625285389894,0.7954501057959846,0.9898791820554784,0.8851226947411929,1.0732662139231892,1.2706276709973994,-0.2403852440880042,-0.2730694215825324,0.0508387737006023,0.3227877225035131,0.2955499088852144,-0.0296146785049616,-0.0090820185647942,-0.2613375006288056,-0.1595133941292366,-0.0476333553836161,0.1568528519693594,0.0189919911361966,-0.2324242977265467,0.018573593382993,-0.6258914191916412,-0.7926636846559172,-0.6124817112590936,-0.323772275955715,-0.3644179992354158,-0.5751885648184585,-0.5198767414991688,-0.970331674991228,-0.819481901673582,-0.8580320396449735,-0.7947586705405113,-0.538313816131027,-0.3748935280821013,-0.4000351569683757,-0.5814741218959558,-0.2085396603710288,-0.2977926527156031,-0.1159340911873889,0.0412012392077544,0.5255967423013831,0.4740558935743628,0.4459812844496567,0.345833166657763,0.4288006019248399,0
